customer_id,date,category,sales
14103,1997-06-22,2,22.73
14103,1998-04-17,2,25.98
14104,1997-02-20,1,14.96
14105,1997-02-20,3,47.84
14105,1997-03-28,2,29.93
14105,1997-07-15,3,42.43
14105,1997-12-09,3,37.47
14106,1997-02-20,3,37.47
14106,1997-04-24,1,6.79
14106,1997-04-30,1,10.99
14106,1997-09-15,3,42.47
14107,1997-02-20,3,40.70
14107,1997-02-25,3,42.09
14107,1997-04-15,3,37.73
14107,1997-05-24,3,41.69
14107,1997-06-15,1,14.96
14107,1997-06-24,1,11.77
14108,1997-02-24,15,223.70
14108,1997-08-24,8,260.65
14108,1997-10-27,2,27.98
14108,1998-05-15,4,49.96
14109,1997-02-20,1,11.77
14109,1997-04-21,1,10.77
14110,1997-02-20,4,50.27
14110,1997-12-06,2,15.48
14111,1997-02-20,1,16.70
14112,1997-02-20,3,42.31
14112,1997-05-02,2,19.95
14112,1997-05-31,2,29.92
14112,1997-06-03,2,27.73
14112,1997-06-28,2,28.34
14112,1997-08-21,1,12.97
14112,1997-10-04,2,22.98
14112,1997-10-11,5,61.95
14112,1997-11-09,3,44.97
14112,1998-01-25,5,69.88
14112,1998-03-17,1,9.49
14112,1998-04-17,1,14.99
14112,1998-06-12,4,46.53
14113,1997-02-20,5,68.26
14114,1997-02-20,2,35.98
14114,1997-06-13,1,22.44
14115,1997-02-20,1,13.97
14116,1997-02-20,2,23.54
14117,1997-02-20,3,64.55
14117,1998-01-12,1,9.49
14118,1997-02-20,4,56.47
14118,1997-02-24,1,13.97
14118,1997-03-02,3,39.91
14118,1997-03-12,4,48.48
14118,1997-04-07,5,66.83
14118,1997-04-15,3,46.73
14118,1997-05-04,2,29.33
14118,1997-05-14,2,26.73
14118,1997-11-28,5,66.95
14118,1998-02-11,2,29.98
14119,1997-02-20,3,102.92
14119,1997-07-27,2,28.14
14120,1997-02-20,1,15.36
14121,1997-02-20,1,15.36
14121,1997-03-23,1,15.36
14121,1998-05-01,1,16.97
14122,1997-02-20,4,57.90
14123,1997-02-27,1,15.36
14123,1998-03-03,2,39.98
14123,1998-04-08,2,48.67
14123,1998-04-21,3,38.47
14124,1997-02-21,2,38.77
14124,1997-03-04,2,23.78
14124,1997-03-05,4,49.96
14125,1997-02-20,2,12.57
14125,1997-04-19,1,12.49
14125,1997-07-22,1,14.90
14126,1997-02-20,12,165.04
14126,1997-03-07,1,22.97
14126,1997-05-12,1,22.97
14127,1997-02-26,1,11.97
14128,1997-02-20,1,15.96
14129,1997-02-20,1,11.77
14130,1997-02-20,1,15.76
14131,1997-02-20,1,15.36
14132,1997-02-20,1,19.77
14132,1997-07-14,2,25.74
14132,1997-10-06,1,11.49
14132,1997-10-09,1,17.99
14132,1997-12-07,2,25.48
14133,1997-02-20,1,11.77
14134,1997-02-20,2,29.73
14135,1997-02-25,4,71.00
14136,1997-02-20,1,11.77
14137,1997-02-20,1,13.97
14137,1997-10-12,2,25.98
14137,1997-11-15,4,40.96
14137,1997-11-15,1,9.49
14137,1998-02-18,6,76.44
14137,1998-05-31,2,26.48
14138,1997-02-20,8,282.92
14139,1997-02-20,1,13.97
14139,1997-09-05,1,14.37
14139,1997-10-31,1,12.99
14139,1998-04-03,1,9.49
14139,1998-04-10,1,9.99
14139,1998-05-22,1,11.88
14140,1997-02-20,1,22.30
14140,1997-02-20,2,23.95
14141,1997-02-20,1,15.99
14141,1997-06-19,1,11.77
14142,1997-02-20,4,60.45
14142,1997-04-02,5,71.24
14142,1997-08-02,4,58.45
14142,1997-12-13,3,44.97
14143,1997-02-20,1,15.36
14144,1997-02-20,1,14.37
14145,1997-02-20,2,28.34
14145,1997-02-25,1,11.77
14146,1997-02-20,3,33.75
14146,1997-03-10,1,11.77
14146,1997-03-19,1,13.97
14146,1997-04-22,1,10.77
14146,1997-05-13,1,15.96
14146,1997-06-19,1,28.18
14146,1997-08-01,4,45.08
14146,1998-01-21,6,78.10
14146,1998-03-03,4,53.84
14146,1998-04-03,1,34.98
14146,1998-04-24,2,22.08
14146,1998-06-26,1,39.99
14147,1997-02-20,3,17.36
14147,1997-02-23,5,61.23
14147,1997-02-25,7,103.54
14148,1997-02-20,3,27.71
14149,1997-02-20,2,23.74
14149,1997-03-24,2,23.74
14149,1997-05-26,4,59.26
14149,1997-10-24,2,28.98
14149,1998-04-30,2,57.48
14150,1997-02-21,2,27.93
14151,1997-02-20,1,9.77
14152,1997-02-20,3,43.49
14152,1998-05-11,4,47.55
14152,1998-05-13,1,10.17
14153,1997-02-20,3,54.97
14153,1997-03-28,5,65.85
14153,1997-04-01,6,87.94
14153,1997-05-03,6,88.92
14153,1997-05-08,5,67.85
14153,1998-03-07,7,137.43
14153,1998-05-28,9,247.41
14154,1997-02-20,2,31.87
14154,1997-03-06,1,13.77
14154,1997-11-21,1,13.99
14154,1998-01-19,2,24.98
14154,1998-03-12,1,22.99
14154,1998-03-18,1,29.99
14155,1997-02-20,2,22.54
14155,1997-07-18,2,25.75
14156,1997-02-20,7,100.43
14157,1997-02-20,8,123.54
14157,1997-03-19,1,14.96
14157,1997-06-25,14,219.78
14158,1997-02-20,4,50.27
14158,1997-04-24,3,34.50
14158,1998-04-28,6,75.41
14158,1998-05-17,4,60.46
14159,1997-02-20,1,12.77
14160,1997-02-20,1,11.77
14161,1997-02-20,1,9.77
14161,1997-02-20,1,9.98
14161,1997-03-06,1,11.77
14161,1997-03-17,1,14.37
14161,1997-09-15,1,15.49
14161,1998-01-06,1,14.99
14161,1998-01-06,1,18.49
14162,1997-02-20,2,28.34
14162,1997-03-29,2,27.94
14163,1997-02-20,3,41.70
14163,1997-02-26,4,76.26
14163,1997-03-05,5,152.44
14164,1997-02-20,1,15.36
14165,1997-02-20,3,55.13
14166,1997-02-20,1,15.96
14166,1997-12-02,2,24.48
14166,1997-12-04,1,12.99
14167,1997-02-20,2,34.29
14167,1997-02-24,2,28.53
14167,1997-03-21,1,38.99
14167,1997-04-11,2,33.54
14168,1997-02-20,1,13.97
14169,1997-02-20,13,188.41
14170,1997-02-20,1,15.36
14170,1997-04-15,1,11.77
14170,1997-04-25,1,13.97
14170,1997-09-07,1,12.97
14170,1997-10-04,1,13.99
14170,1997-11-04,1,11.99
14171,1997-02-20,6,86.97
14172,1997-02-20,2,30.32
14172,1997-04-29,1,15.36
14173,1997-02-20,2,30.32
14174,1997-02-20,1,4.79
14174,1997-02-28,1,18.99
14174,1997-06-27,1,11.77
14174,1998-02-28,1,28.49
14175,1997-02-20,2,25.54
14175,1997-03-06,1,14.79
14175,1997-04-06,2,29.16
14175,1997-06-26,2,23.54
14175,1997-08-04,1,21.00
14175,1998-05-27,4,55.96
14176,1997-02-20,1,29.99
14177,1997-02-20,2,22.14
14177,1997-03-25,2,15.54
14177,1997-03-27,3,23.31
14177,1997-04-23,2,29.92
14177,1997-05-14,1,14.96
14177,1997-06-21,4,56.46
14177,1997-06-21,1,26.97
14178,1997-02-20,5,70.93
14179,1997-02-20,2,25.54
14179,1997-03-10,1,8.77
14179,1997-03-11,3,34.51
14180,1997-02-20,2,25.94
14180,1997-03-03,1,13.70
14180,1997-04-22,1,13.70
14180,1997-06-14,1,13.70
14180,1997-08-18,6,96.11
14181,1997-02-20,1,42.99
14181,1998-05-29,1,14.99
14181,1998-06-07,2,24.46
14181,1998-06-13,1,12.99
14182,1997-02-21,3,58.85
14183,1997-02-20,7,45.23
14183,1997-02-20,1,12.49
14183,1997-02-20,1,20.97
14184,1997-02-20,1,18.99
14184,1997-04-18,1,29.99
14184,1997-06-11,2,34.74
14184,1997-08-19,1,13.97
14184,1997-08-29,3,41.91
14184,1997-09-18,3,53.97
14184,1997-11-06,2,100.98
14184,1997-12-26,1,14.49
14184,1998-03-02,1,51.08
14184,1998-03-14,1,15.49
14184,1998-03-17,1,15.99
14184,1998-04-02,1,93.47
14184,1998-04-06,3,30.47
14184,1998-04-30,1,32.49
14184,1998-05-13,1,78.99
14184,1998-06-10,3,48.97
14185,1997-02-20,1,12.97
14185,1997-03-14,1,15.36
14185,1997-05-06,1,13.97
14185,1997-06-19,1,28.18
14185,1997-06-22,1,16.36
14185,1997-12-03,2,34.98
14185,1998-03-24,1,17.99
14185,1998-05-01,1,14.49
14186,1997-02-20,1,12.77
14187,1997-02-20,1,27.99
14188,1997-02-20,2,19.54
14189,1997-02-20,1,14.37
14190,1997-02-21,1,14.37
14190,1997-06-21,1,15.36
14190,1997-10-08,2,28.98
14190,1998-01-25,2,28.98
14191,1997-02-20,1,14.96
14191,1997-09-29,1,11.49
14192,1997-02-20,1,12.97
14192,1997-05-01,1,12.77
14193,1997-02-20,1,14.79
14194,1997-02-20,1,13.97
14194,1997-04-30,1,11.77
14195,1997-02-20,1,13.97
14195,1997-05-01,1,11.77
14196,1997-02-20,2,25.74
14196,1997-08-12,2,21.14
14197,1997-02-20,1,14.90
14198,1997-02-20,2,25.74
14198,1997-03-10,5,70.31
14198,1997-03-10,1,13.97
14198,1997-03-31,3,37.91
14198,1997-04-03,3,41.69
14198,1997-05-12,2,28.93
14198,1997-05-20,4,53.50
14198,1998-01-22,3,43.05
14199,1997-02-20,1,16.36
14200,1997-02-20,2,41.14
14200,1997-03-25,3,45.10
14200,1997-04-07,3,48.31
14200,1997-04-16,3,42.89
14200,1997-06-19,1,20.00
14201,1997-02-20,1,5.98
14202,1997-02-20,1,3.99
14203,1997-02-20,4,48.68
14204,1997-02-20,2,29.73
14204,1997-07-29,1,13.97
14204,1997-12-26,1,11.49
14204,1998-03-04,2,25.48
14204,1998-03-16,1,12.99
14204,1998-04-10,1,12.99
14205,1997-03-05,1,13.97
14205,1997-09-28,1,14.49
14205,1998-03-24,2,28.07
14206,1997-02-20,1,14.90
14206,1997-07-31,1,5.78
14207,1997-02-20,1,12.77
14207,1997-03-02,1,15.36
14207,1997-05-02,1,14.96
14207,1997-07-12,1,9.77
14207,1997-10-19,2,68.48
14207,1998-03-30,4,60.29
14208,1997-02-24,7,101.76
14208,1997-04-03,8,121.15
14208,1997-05-21,5,66.44
14208,1997-10-27,4,53.96
14208,1997-11-21,4,96.46
14208,1998-01-07,10,163.90
14208,1998-01-13,1,9.99
14208,1998-04-03,4,53.96
14209,1997-02-20,2,21.54
14209,1997-05-20,1,35.28
14210,1997-02-20,5,66.84
14210,1997-10-07,6,72.94
14210,1998-06-08,6,79.71
14211,1997-02-20,2,33.80
14212,1997-03-04,1,15.36
14213,1997-02-20,2,22.54
14214,1997-02-21,1,12.49
14215,1997-02-20,3,50.29
14216,1997-02-20,3,38.44
14217,1997-02-20,3,44.49
14217,1997-11-24,1,18.99
14217,1997-12-10,6,108.94
14217,1998-03-08,5,97.04
14217,1998-03-18,5,42.45
14218,1997-02-20,1,18.76
14219,1997-02-20,4,54.66
14219,1998-06-03,5,68.73
14220,1997-02-20,1,13.97
14221,1997-02-20,1,19.99
14221,1998-05-08,3,40.75
14221,1998-06-17,2,23.76
14222,1997-02-20,4,81.96
14223,1997-02-20,1,15.90
14223,1997-05-08,2,29.92
14223,1997-05-13,3,38.50
14223,1998-04-15,1,9.49
14224,1997-02-20,1,14.37
14225,1997-02-20,1,14.96
14226,1997-02-20,3,54.72
14226,1997-09-28,1,11.99
14226,1998-06-03,2,27.98
14227,1997-02-20,1,15.36
14228,1997-02-20,5,55.47
14228,1997-10-23,4,57.46
14228,1998-02-22,2,27.48
14229,1997-02-21,4,79.52
14229,1997-03-10,1,14.79
14229,1997-03-11,1,12.77
14229,1997-03-17,1,14.99
14229,1997-03-17,1,21.99
14229,1997-04-03,2,20.77
14229,1997-04-04,2,41.98
14229,1997-04-08,1,11.97
14229,1997-04-11,2,22.77
14229,1997-04-16,2,17.96
14229,1997-04-22,4,74.74
14229,1997-05-21,2,24.94
14229,1997-05-21,2,18.95
14229,1997-06-05,1,24.70
14229,1997-08-04,2,21.75
14229,1997-09-09,2,30.98
14229,1997-09-19,2,25.48
14229,1997-11-12,5,107.45
14229,1997-11-24,1,35.49
14229,1997-12-05,5,59.95
14229,1997-12-09,2,30.48
14229,1998-02-23,3,36.97
14229,1998-03-02,2,22.98
14229,1998-03-06,2,30.48
14230,1997-02-20,2,27.13
14230,1997-09-20,1,14.49
14230,1997-11-30,1,9.49
14231,1997-02-20,1,11.77
14232,1997-02-20,3,39.53
14232,1997-08-01,7,101.98
14232,1998-06-05,1,14.99
14233,1997-02-20,1,19.99
14234,1997-02-20,1,15.76
14234,1997-03-02,2,29.73
14234,1997-08-19,1,59.77
14234,1997-11-15,1,29.99
14234,1997-12-17,1,29.99
14234,1997-12-17,4,62.46
14234,1998-02-26,1,29.99
14234,1998-03-14,1,29.99
14235,1997-02-20,1,19.99
14236,1997-03-07,5,77.09
14236,1997-07-01,3,105.82
14236,1997-08-28,2,50.35
14237,1997-02-20,1,15.36
14237,1997-05-09,1,11.77
14237,1997-07-29,3,30.51
14237,1997-08-30,1,12.77
14237,1997-10-04,1,9.49
14237,1997-10-17,1,9.49
14237,1997-12-16,1,15.49
14238,1997-02-20,3,57.52
14238,1997-02-20,1,16.70
14239,1997-02-20,2,28.34
14239,1997-07-22,1,11.97
14239,1997-10-10,1,11.99
14239,1998-03-17,1,10.99
14239,1998-06-17,1,12.99
14240,1997-02-20,1,16.70
14240,1997-03-07,2,31.66
14241,1997-02-20,2,19.96
14241,1997-04-24,1,7.98
14241,1997-08-19,2,35.77
14242,1997-02-20,2,29.73
14243,1997-02-20,1,12.99
14243,1997-11-10,1,15.49
14244,1997-02-20,3,49.53
14245,1997-02-20,2,25.14
14245,1997-02-21,5,81.44
14246,1997-02-20,1,13.97
14247,1997-02-20,2,26.54
14247,1997-02-21,2,26.73
14248,1997-02-25,1,16.30
14249,1997-02-20,1,4.79
14249,1997-04-16,1,14.37
14250,1997-02-20,4,63.34
14251,1997-02-20,1,8.77
14251,1997-03-06,1,8.77
14251,1997-03-07,1,11.77
14251,1997-05-03,1,15.96
14252,1997-02-20,3,34.33
14252,1997-02-28,3,34.33
14252,1997-03-19,3,34.33
14252,1997-08-17,1,11.77
14253,1997-02-20,2,25.74
14253,1998-04-22,2,28.48
14254,1997-02-20,1,19.70
14255,1997-02-20,4,64.93
14256,1997-02-20,1,11.77
14256,1997-03-12,1,11.77
14256,1998-02-26,1,12.58
14257,1997-02-20,1,19.97
14258,1997-02-21,1,26.99
14259,1997-02-20,1,10.99
14260,1997-02-20,2,25.28
14260,1997-03-11,1,16.30
14260,1997-04-08,2,17.56
14260,1997-05-12,3,26.96
14260,1997-09-11,5,37.45
14260,1997-09-21,1,10.99
14260,1997-09-21,1,4.49
14260,1997-09-21,1,9.99
14261,1997-02-20,1,11.77
14261,1997-03-07,1,11.77
14261,1997-03-24,1,14.96
14261,1997-07-01,1,15.36
14261,1998-02-01,1,15.49
14261,1998-03-18,1,12.58
14261,1998-04-16,1,15.49
14262,1997-02-20,6,51.64
14262,1997-02-22,3,39.51
14263,1997-02-20,4,60.05
14264,1997-02-20,2,28.76
14265,1997-02-20,2,31.72
14265,1997-04-18,2,31.72
14265,1997-10-22,4,65.96
14265,1998-01-06,2,25.48
14265,1998-05-10,3,41.47
14266,1997-02-20,1,19.77
14267,1997-02-20,4,25.16
14268,1997-02-20,2,28.93
14268,1997-11-21,2,27.98
14269,1997-03-09,3,36.11
14269,1997-11-08,3,41.97
14269,1998-04-17,4,58.89
14269,1998-05-25,3,43.97
14270,1997-03-08,1,19.99
14271,1997-02-20,1,13.77
14271,1997-07-02,2,21.74
14271,1998-04-19,1,12.99
14272,1997-02-20,1,13.97
14273,1997-02-20,1,6.77
14274,1997-02-20,3,87.91
14274,1997-03-04,3,45.70
14274,1997-03-20,1,37.77
14275,1997-02-20,1,14.37
14275,1997-12-17,3,21.97
14275,1997-12-17,2,19.48
14275,1998-02-08,3,37.36
14275,1998-03-14,4,48.46
14276,1997-02-20,1,19.99
14277,1997-02-20,4,58.28
14278,1997-02-21,1,15.96
14279,1997-02-20,5,74.58
14280,1997-02-20,1,15.99
14281,1997-02-20,2,27.13
14281,1997-06-26,1,14.96
14282,1997-02-20,1,19.99
14283,1997-03-23,1,13.97
14284,1997-02-20,1,21.99
14284,1997-03-06,6,95.94
14284,1997-08-07,6,84.02
14285,1997-03-15,2,18.74
14285,1997-05-23,2,28.13
14286,1997-02-23,1,9.77
14286,1998-01-21,1,26.32
14287,1997-02-20,1,30.97
14288,1997-02-20,7,84.79
14288,1997-03-05,5,76.42
14288,1997-05-09,9,123.13
14289,1997-02-21,1,9.98
14289,1998-04-17,2,5.98
14290,1997-02-20,1,10.77
14290,1997-04-03,1,14.79
14290,1997-11-08,1,11.49
14290,1998-06-15,1,14.42
14291,1997-02-20,2,23.74
14291,1997-03-09,2,37.54
14291,1997-05-12,1,6.79
14292,1997-02-20,2,26.73
14293,1997-02-20,1,15.36
14294,1997-02-20,1,11.77
14295,1997-02-20,3,113.73
14295,1997-04-02,5,80.45
14295,1997-04-21,6,89.62
14295,1997-11-02,4,54.96
14296,1997-02-20,1,9.98
14296,1997-03-03,3,38.93
14296,1997-03-27,3,41.52
14296,1997-06-03,3,41.69
14296,1997-06-23,3,41.52
14296,1997-06-30,3,28.51
14296,1997-08-12,3,35.90
14296,1997-09-15,3,32.97
14296,1997-11-08,4,49.46
14296,1998-01-07,2,25.98
14296,1998-03-19,1,12.49
14296,1998-04-23,2,30.98
14297,1997-02-24,2,26.73
14297,1997-03-12,1,11.78
14298,1997-02-20,1,17.90
14298,1997-08-12,2,24.74
14298,1998-02-25,2,24.46
14298,1998-03-07,1,12.58
14298,1998-05-30,1,14.99
14299,1997-02-20,3,35.27
14299,1997-11-12,1,22.49
14299,1997-11-19,1,12.49
14300,1997-02-20,1,21.99
14301,1997-02-20,1,8.99
14302,1997-02-20,1,11.77
14302,1998-03-23,2,32.48
14303,1997-02-20,2,24.98
14303,1997-07-31,1,14.96
14303,1998-01-17,1,12.49
14304,1997-02-20,1,18.99
14305,1997-02-20,1,14.37
14305,1997-02-21,3,45.17
14305,1997-06-25,8,136.21
14305,1997-08-12,2,15.73
14305,1997-08-28,3,35.91
14305,1997-09-21,2,26.48
14305,1997-09-28,1,21.99
14305,1997-10-05,1,21.99
14305,1997-11-10,1,18.49
14305,1997-11-16,3,36.47
14305,1998-02-08,3,39.47
14305,1998-03-31,1,11.49
14305,1998-04-06,1,14.49
14305,1998-05-17,2,28.98
14305,1998-05-24,2,25.98
14305,1998-05-31,1,12.99
14306,1997-02-20,1,3.99
14307,1997-02-20,2,29.92
14307,1997-03-01,1,14.96
14308,1997-02-20,1,9.99
14308,1997-05-07,2,30.72
14309,1997-02-20,1,12.99
14310,1997-02-20,1,15.36
14311,1997-02-20,3,25.32
14311,1997-02-20,1,14.37
14311,1997-03-13,4,37.28
14312,1997-02-20,1,15.96
14313,1997-02-20,1,15.76
14314,1997-02-20,7,107.13
14314,1997-02-22,1,18.76
14314,1997-03-02,1,19.99
14314,1997-08-16,5,70.83
14314,1997-09-20,3,35.97
14314,1998-01-01,1,3.49
14314,1998-03-05,4,62.96
14314,1998-03-23,3,54.97
14314,1998-06-27,3,51.36
14315,1997-02-20,2,21.56
14315,1997-03-27,5,42.10
14315,1997-10-22,1,22.49
14315,1998-03-18,2,18.98
14315,1998-05-30,5,37.65
14316,1997-02-20,3,46.48
14316,1997-12-03,3,43.47
14316,1998-04-19,2,28.98
14317,1997-02-23,1,20.99
14318,1997-02-20,1,11.99
14318,1997-04-02,1,37.30
14319,1997-02-20,2,37.39
14319,1997-03-18,2,24.98
14319,1997-10-01,2,27.98
14319,1997-12-02,2,24.98
14319,1997-12-20,3,37.47
14319,1998-06-23,6,75.44
14320,1997-02-20,2,30.32
14321,1997-03-04,1,19.77
14321,1997-06-26,1,9.77
14321,1997-09-27,2,23.48
14321,1997-11-28,2,38.98
14322,1997-02-20,2,16.77
14323,1997-02-20,2,23.54
14324,1997-02-20,1,6.79
14325,1997-02-21,1,9.77
14325,1997-11-02,2,27.98
14325,1998-02-06,2,27.98
14325,1998-02-21,2,14.98
14325,1998-05-01,2,22.98
14325,1998-05-05,2,30.48
14326,1997-02-20,1,13.97
14326,1997-04-01,1,13.97
14326,1997-05-06,1,9.98
14326,1997-06-15,1,27.77
14326,1997-12-08,1,15.49
14326,1998-03-13,1,9.49
14327,1997-02-20,4,84.08
14328,1997-02-20,1,18.76
14329,1997-02-22,5,72.25
14329,1997-07-25,10,141.67
14330,1997-02-21,1,23.97
14330,1997-03-28,3,33.78
14330,1997-04-25,1,17.30
14330,1997-05-08,2,35.14
14331,1997-02-20,1,16.99
14332,1997-02-21,2,28.93
14333,1997-02-21,1,14.37
14333,1997-03-16,1,13.97
14333,1997-05-08,1,13.97
14333,1997-10-13,2,27.48
14333,1998-02-12,3,44.97
14333,1998-02-15,2,27.48
14333,1998-04-09,1,15.49
14334,1997-02-21,1,14.37
14334,1997-06-18,3,27.55
14334,1997-08-14,2,29.73
14334,1997-09-01,1,14.96
14335,1997-02-21,2,28.93
14335,1997-07-29,1,14.96
14336,1997-02-21,1,14.96
14336,1997-12-21,2,26.98
14337,1997-02-21,2,50.27
14337,1997-04-01,1,14.30
14337,1997-08-27,6,88.32
14337,1997-11-18,2,22.98
14338,1997-02-21,1,14.96
14338,1997-05-01,1,19.97
14338,1998-03-19,2,27.37
14339,1997-02-21,3,40.69
14340,1997-02-21,3,35.91
14340,1998-06-27,1,12.99
14341,1997-03-04,1,15.36
14341,1997-03-05,1,15.36
14342,1997-02-21,2,23.54
14342,1997-02-23,2,20.54
14342,1997-04-04,3,37.51
14342,1997-04-18,1,14.96
14342,1997-06-02,2,29.42
14342,1997-07-31,2,11.56
14343,1997-02-21,1,12.70
14344,1997-02-21,1,12.77
14344,1997-06-25,1,14.37
14345,1997-02-21,5,61.74
14345,1997-05-19,1,6.79
14345,1997-07-03,1,14.96
14345,1998-03-05,2,24.37
14346,1997-02-21,1,10.97
14346,1997-03-01,3,38.10
14346,1997-06-25,2,32.76
14347,1997-02-21,1,17.30
14348,1997-02-21,1,15.36
14348,1997-03-05,2,30.32
14348,1997-03-25,6,80.01
14348,1997-04-07,4,56.28
14348,1997-05-08,5,65.26
14348,1998-01-17,14,159.86
14348,1998-02-05,4,62.96
14348,1998-02-17,2,34.98
14348,1998-02-22,3,45.47
14348,1998-02-27,5,71.54
14348,1998-04-20,4,48.74
14348,1998-05-12,3,40.47
14348,1998-05-16,6,83.87
14348,1998-06-13,3,42.47
14348,1998-06-25,3,45.97
14349,1997-02-21,1,19.99
14350,1997-02-21,4,59.10
14350,1997-04-06,4,47.68
14350,1997-09-28,4,52.96
14350,1998-03-02,6,71.98
14350,1998-03-07,8,134.92
14350,1998-05-31,2,28.48
14351,1997-02-21,3,44.93
14352,1997-02-21,1,10.97
14353,1997-02-21,1,24.37
14354,1997-02-21,1,12.77
14355,1997-02-21,4,51.48
14355,1997-03-23,2,31.54
14355,1997-04-17,2,30.35
14355,1997-06-09,1,16.95
14355,1997-06-26,2,27.13
14355,1997-08-27,3,51.31
14355,1997-08-28,3,41.70
14355,1997-10-14,3,51.47
14355,1998-01-15,3,37.97
14356,1997-02-21,1,11.77
14357,1997-02-21,1,25.99
14357,1997-03-20,2,25.77
14358,1997-02-21,8,96.87
14359,1997-02-21,5,76.27
14359,1997-02-27,9,121.17
14359,1997-05-12,8,120.89
14359,1997-05-17,10,130.68
14359,1997-08-16,2,27.74
14359,1997-09-09,3,45.11
14359,1997-09-28,4,54.46
14359,1997-10-24,4,61.46
14359,1997-11-03,1,12.99
14359,1997-12-08,2,30.48
14359,1998-01-26,2,11.98
14360,1997-02-21,2,22.74
14360,1997-10-28,8,132.42
14361,1997-02-21,5,168.22
14361,1998-02-08,10,184.90
14362,1997-02-21,1,10.99
14363,1997-02-21,2,99.98
14364,1997-02-21,6,91.89
14364,1998-03-26,1,12.99
14365,1997-02-21,4,52.87
14366,1997-02-21,1,12.49
14367,1997-02-21,3,45.69
14368,1997-02-21,1,29.99
14369,1997-02-21,4,41.68
14369,1997-09-27,3,49.47
14370,1997-02-21,1,15.96
14370,1997-08-16,1,14.96
14370,1998-05-23,1,12.49
14370,1998-05-26,1,12.58
14371,1997-02-21,1,8.77
14371,1997-08-03,2,23.67
14372,1997-02-21,1,11.77
14373,1997-02-21,1,16.99
14374,1997-02-21,3,45.51
14374,1998-02-18,12,175.86
14375,1997-02-21,1,23.97
14376,1997-02-21,2,27.13
14376,1997-02-22,2,29.33
14376,1997-03-11,1,6.79
14376,1997-03-28,1,36.99
14376,1997-05-21,2,23.54
14376,1997-07-01,1,13.97
14376,1997-08-17,1,11.97
14376,1997-09-20,1,12.49
14376,1997-11-25,1,5.49
14376,1997-12-31,1,15.99
14376,1998-02-07,1,38.99
14376,1998-03-10,1,10.49
14376,1998-05-01,1,4.49
14377,1997-02-21,5,73.03
14378,1997-02-21,1,14.96
14379,1997-02-26,11,97.63
14379,1997-03-26,1,9.98
14379,1997-04-03,3,25.15
14380,1997-02-21,1,9.77
14380,1997-05-23,1,11.77
14380,1997-09-05,1,11.77
14380,1998-01-02,1,13.99
14381,1997-02-21,1,9.98
14381,1997-10-10,2,25.98
14381,1997-10-28,1,12.99
14381,1997-11-09,1,13.99
14381,1997-11-11,1,9.49
14381,1997-11-12,1,13.99
14381,1997-11-17,1,14.99
14381,1997-12-11,1,12.99
14381,1998-06-27,3,42.56
14382,1997-02-21,3,35.31
14383,1997-02-21,1,11.77
14383,1997-05-13,1,15.36
14383,1997-06-23,1,11.77
14383,1997-07-01,1,15.36
14383,1997-08-29,1,14.96
14383,1997-10-11,1,14.49
14383,1997-10-31,1,11.49
14383,1997-12-08,2,26.98
14384,1997-02-21,1,21.77
14385,1997-02-21,1,24.98
14385,1997-11-10,1,13.99
14386,1997-02-21,6,86.79
14386,1998-01-12,6,83.94
14386,1998-01-24,1,7.49
14387,1997-02-21,4,67.27
14388,1997-02-21,1,10.77
14388,1997-03-11,1,15.36
14389,1997-02-21,1,10.77
14389,1997-02-25,3,45.51
14389,1997-07-26,4,61.26
14389,1998-01-11,1,13.99
14389,1998-04-03,1,22.49
14389,1998-04-17,1,14.99
14389,1998-05-04,1,14.99
14390,1997-02-21,3,67.70
14390,1997-04-15,5,93.84
14391,1997-02-28,4,50.48
14392,1997-02-21,1,14.96
14393,1997-02-21,2,23.54
14393,1997-03-16,2,23.54
14393,1997-05-03,3,46.31
14393,1997-05-19,1,11.77
14393,1998-01-18,2,28.84
14393,1998-04-01,1,11.88
14393,1998-04-09,1,11.88
14393,1998-04-28,3,36.97
14394,1997-02-21,4,47.08
14394,1997-03-09,1,12.77
14394,1997-03-26,1,22.99
14394,1997-11-28,9,116.91
14394,1997-11-30,2,54.48
14395,1997-02-21,1,17.90
14395,1997-07-26,1,10.77
14396,1997-02-21,5,125.49
14396,1998-03-29,1,13.99
14397,1997-02-22,1,13.97
14397,1997-03-03,1,23.99
14397,1997-03-17,1,14.96
14397,1998-01-04,1,11.49
14398,1997-02-21,1,13.97
14399,1997-02-21,1,23.99
14400,1997-02-21,1,13.97
14401,1997-02-21,2,28.34
14402,1997-02-21,2,34.36
14403,1997-02-28,2,21.74
14403,1997-03-10,2,26.73
14403,1997-03-22,3,29.31
14403,1997-04-16,2,69.54
14403,1997-06-11,2,25.34
14403,1997-06-26,2,39.34
14403,1997-06-26,1,23.97
14403,1997-09-04,2,33.14
14403,1997-09-28,1,12.99
14403,1997-11-13,3,41.97
14403,1997-12-03,2,28.98
14403,1997-12-10,1,15.49
14403,1998-01-30,1,15.99
14403,1998-02-21,1,11.88
14403,1998-03-07,2,29.98
14403,1998-03-28,2,18.48
14403,1998-04-14,1,11.88
14403,1998-05-17,3,44.55
14404,1997-02-21,1,13.37
14404,1997-02-27,1,13.37
14405,1997-02-21,1,27.99
14405,1997-03-10,1,17.76
